"","Participant","trialNumber","Sort","Condition","ClipStart","ClipStop","RecordingStart","ETClipStart","ETClipStop"
"988","P26",3,"P26 Baseline","Baseline",491.5174167,528.471608899999,-39887,40378.5174167,40415.4716089
"989","P26",4,"P26 Baseline","Baseline",541.1011076,582.8439884,-39887,40428.1011076,40469.8439884
"990","P26",5,"P26 Baseline","Baseline",592.469739700002,635.863686500001,-39887,40479.4697397,40522.8636865
"991","P26",6,"P26 Baseline","Baseline",659.837928699999,695.874469400002,-39887,40546.8379287,40582.8744694
"992","P26",7,"P26 Baseline","Baseline",711.8238298,741.0701821,-39887,40598.8238298,40628.0701821
"993","P26",8,"P26 GemsCued","GemsCued",1032.915682,1075.1082751,-37269,38301.915682,38344.1082751
"994","P26",9,"P26 GemsCued","GemsCued",1095.1953593,1125.4774967,-37269,38364.1953593,38394.4774967
"995","P26",10,"P26 GemsCued","GemsCued",1135.3193377,1167.7688507,-37269,38404.3193377,38436.7688507
"996","P26",11,"P26 GemsCued","GemsCued",1175.593887,1202.7375596,-37269,38444.593887,38471.7375596
"997","P26",12,"P26 GemsCued","GemsCued",1215.6339614,1239.3412942,-37269,38484.6339614,38508.3412942
"998","P26",13,"P26 GemsCued","GemsCued",1246.9991106,1284.2367533,-37269,38515.9991106,38553.2367533
"999","P26",14,"P26 GemsCued","GemsCued",1290.8600993,1337.6240679,-37269,38559.8600993,38606.6240679
"1000","P26",15,"P26 GemsCued","GemsCued",1350.5539004,1374.8118135,-37269,38619.5539004,38643.8118135
"1001","P26",16,"P26 Tablet","Tablet",1658.7325411,1700.5582362,-37865,39523.7325411,39565.5582362
"1002","P26",17,"P26 Tablet","Tablet",1716.3408664,1732.6739907,-37865,39581.3408664,39597.6739907
"1003","P26",18,"P26 Tablet","Tablet",1754.6463285,1815.3410461,-37865,39619.6463285,39680.3410461
"1004","P26",19,"P26 Tablet","Tablet",1832.1580571,1874.2841425,-37865,39697.1580571,39739.2841425
"1005","P26",20,"P26 Tablet","Tablet",1885.7123856,1938.8995441,-37865,39750.7123856,39803.8995441
"1006","P26",21,"P26 Tablet","Tablet",1954.2984371,2010.3720318,-37865,39819.2984371,39875.3720318
"1007","P26",22,"P26 Tablet","Tablet",2029.024015,2066.0784531,-37865,39894.024015,39931.0784531
"1008","P26",23,"P26 Tablet","Tablet",2077.4564045,2101.3822802,-37865,39942.4564045,39966.3822802
"1009","P26",24,"P26 GemsTablet","GemsTablet",2400.0997297,2440.2070093,-39228,41628.0997297,41668.2070093
"1010","P26",25,"P26 GemsTablet","GemsTablet",2468.8359694,2497.2314147,-39228,41696.8359694,41725.2314147
"1011","P26",26,"P26 GemsTablet","GemsTablet",2510.2779342,2530.2981717,-39228,41738.2779342,41758.2981717
"1012","P26",27,"P26 GemsTablet","GemsTablet",2544.5126272,2579.3645134,-39228,41772.5126272,41807.3645134
"1013","P26",28,"P26 GemsTablet","GemsTablet",2586.1046674,2608.5774288,-39228,41814.1046674,41836.5774288
"1014","P26",29,"P26 GemsTablet","GemsTablet",2614.950563,2643.9799571,-39228,41842.950563,41871.9799571
"1015","P26",30,"P26 GemsTablet","GemsTablet",2652.7388512,2693.4133412,-39228,41880.7388512,41921.4133412
"1016","P26",31,"P26 GemsTablet","GemsTablet",2702.2890308,2732.936713,-39228,41930.2890308,41960.936713
"1017","P26",32,"P26 GemsBasic","GemsBasic",2992.4168569,3024.7318683,-38627,41619.4168569,41651.7318683
"1018","P26",33,"P26 GemsBasic","GemsBasic",3036.5106707,3096.7216116,-38627,41663.5106707,41723.7216116
"1019","P26",34,"P26 GemsBasic","GemsBasic",3108.5169027,3129.4213936,-38627,41735.5169027,41756.4213936
"1020","P26",35,"P26 GemsBasic","GemsBasic",3155.7980979,3195.6050601,-38627,41782.7980979,41822.6050601
"1021","P26",36,"P26 GemsBasic","GemsBasic",3207.3002394,3234.9281897,-38627,41834.3002394,41861.9281897
"1022","P26",37,"P26 GemsBasic","GemsBasic",3240.6006534,3276.3201231,-38627,41867.6006534,41903.3201231
"1023","P26",38,"P26 GemsBasic","GemsBasic",3282.8600644,3325.6200178,-38627,41909.8600644,41952.6200178
"1024","P26",39,"P26 GemsBasic","GemsBasic",3331.642785,3366.3779426,-38627,41958.642785,41993.3779426
"1025","P27",0,"P27 Baseline","Baseline",792.6902593,821.8863547,-39781,40573.6902593,40602.8863547
"1026","P27",1,"P27 Baseline","Baseline",844.6593605,900.7329202,-39781,40625.6593605,40681.7329202
"1027","P27",2,"P27 Baseline","Baseline",930.3961119,973.7901353,-39781,40711.3961119,40754.7901353
"1028","P27",3,"P27 Baseline","Baseline",986.087569399999,1027.828064,-39781,40767.0875694,40808.828064
"1029","P27",4,"P27 Baseline","Baseline",1040.7746658,1071.0553369,-39781,40821.7746658,40852.0553369
"1030","P27",5,"P27 Baseline","Baseline",1083.0507378,1125.8107201,-39781,40864.0507378,40906.8107201
"1031","P27",6,"P27 Baseline","Baseline",1135.5371986,1163.9166874,-39781,40916.5371986,40944.9166874
"1032","P27",7,"P27 Baseline","Baseline",1177.1292736,1217.8038435,-39781,40958.1292736,40998.8038435
"1033","P27",8,"P27 Tablet","Tablet",1805.93335,1847.7082236,-38169,39974.93335,40016.7082236
"1034","P27",9,"P27 Tablet","Tablet",1864.2248551,1896.6578953,-38169,40033.2248551,40065.6578953
"1035","P27",10,"P27 Tablet","Tablet",1906.4681684,1941.2029158,-38169,40075.4681684,40110.2029158
"1036","P27",11,"P27 Tablet","Tablet",1951.3630696,1998.1271447,-38169,40120.3630696,40167.1271447
"1037","P27",12,"P27 Tablet","Tablet",2011.0237171,2071.7184398,-38169,40180.0237171,40240.7184398
"1038","P27",13,"P27 Tablet","Tablet",2086.082772,2102.4160233,-38169,40255.082772,40271.4160233
"1039","P27",14,"P27 Tablet","Tablet",2115.0621334,2157.1720036,-38169,40284.0621334,40326.1720036
"1040","P27",15,"P27 Tablet","Tablet",2169.9681952,2198.9971148,-38169,40338.9681952,40367.9971148
"1041","P27",16,"P27 GemsTablet","GemsTablet",2387.5880577,2419.904119,-38963,41350.5880577,41382.904119
"1042","P27",16,"P27 GemsTablet","GemsTablet",2387.5880577,2419.904119,-38753,41140.5880577,41172.904119
"1043","P27",17,"P27 GemsTablet","GemsTablet",2430.8986374,2458.5265844,-38963,41393.8986374,41421.5265844
"1044","P27",17,"P27 GemsTablet","GemsTablet",2430.8986374,2458.5265844,-38753,41183.8986374,41211.5265844
"1045","P27",18,"P27 GemsTablet","GemsTablet",2467.8860324,2502.7546726,-38963,41430.8860324,41465.7546726
"1046","P27",18,"P27 GemsTablet","GemsTablet",2467.8860324,2502.7546726,-38753,41220.8860324,41255.7546726
"1047","P27",19,"P27 GemsTablet","GemsTablet",2515.2175587,2568.404512,-38963,41478.2175587,41531.404512
"1048","P27",19,"P27 GemsTablet","GemsTablet",2515.2175587,2568.404512,-38753,41268.2175587,41321.404512
"1049","P27",20,"P27 GemsTablet","GemsTablet",2579.5157661,2603.4400192,-38963,41542.5157661,41566.4400192
"1050","P27",20,"P27 GemsTablet","GemsTablet",2579.5157661,2603.4400192,-38753,41332.5157661,41356.4400192
"1051","P27",21,"P27 GemsTablet","GemsTablet",2613.0330628,2649.9871103,-38963,41576.0330628,41612.9871103
"1052","P27",21,"P27 GemsTablet","GemsTablet",2613.0330628,2649.9871103,-38753,41366.0330628,41402.9871103
"1053","P27",22,"P27 GemsTablet","GemsTablet",2658.7459923,2698.8532695,-38963,41621.7459923,41661.8532695
"1054","P27",22,"P27 GemsTablet","GemsTablet",2658.7459923,2698.8532695,-38753,41411.7459923,41451.8532695
"1055","P27",23,"P27 GemsTablet","GemsTablet",2706.244125,2766.4550591,-38963,41669.244125,41729.4550591
"1056","P27",23,"P27 GemsTablet","GemsTablet",2706.244125,2766.4550591,-38753,41459.244125,41519.4550591
"1057","P27",24,"P27 GemsBasic","GemsBasic",2984.9596089,3022.1973667,-37595,40579.9596089,40617.1973667
"1058","P27",25,"P27 GemsBasic","GemsBasic",3035.6944349,3060.7706865,-37595,40630.6944349,40655.7706865
"1059","P27",26,"P27 GemsBasic","GemsBasic",3071.4139404,3102.0616862,-37595,40666.4139404,40697.0616862
"1060","P27",27,"P27 GemsBasic","GemsBasic",3111.3543844,3132.2755488,-37595,40706.3543844,40727.2755488
"1061","P27",28,"P27 GemsBasic","GemsBasic",3144.0877408,3166.5602347,-37595,40739.0877408,40761.5602347
"1062","P27",29,"P27 GemsBasic","GemsBasic",3175.5531828,3186.9308986,-37595,40770.5531828,40781.9308986
"1063","P27",30,"P27 GemsBasic","GemsBasic",3201.7959095,3225.5034314,-37595,40796.7959095,40820.5034314
"1064","P27",31,"P27 GemsBasic","GemsBasic",3233.8283763,3253.8486509,-37595,40828.8283763,40848.8486509
"1065","P27",32,"P27 GemsCued","GemsCued",3758.1927437,3797.9830089,-37123,40881.1927437,40920.9830089
"1066","P27",33,"P27 GemsCued","GemsCued",3811.5633735,3848.6175131,-37123,40934.5633735,40971.6175131
"1067","P27",34,"P27 GemsCued","GemsCued",3860.296054,3896.3324823,-37123,40983.296054,41019.3324823
"1068","P27",35,"P27 GemsCued","GemsCued",3906.2593355,3933.4038134,-37123,41029.2593355,41056.4038134
"1069","P27",36,"P27 GemsCued","GemsCued",3941.8786929,3984.1381848,-37123,41064.8786929,41107.1381848
"1070","P27",37,"P27 GemsCued","GemsCued",3993.7812847,4029.4840561,-37123,41116.7812847,41152.4840561
"1071","P27",38,"P27 GemsCued","GemsCued",4036.8415443,4061.0993648,-37123,41159.8415443,41184.0993648
"1072","P27",39,"P27 GemsCued","GemsCued",4073.7955821,4104.827039,-37123,41196.7955821,41227.827039
"1073",NA,0,"P28 Baseline",NA,773.0508699,802.2970669,NA,NA,NA
"1074",NA,1,"P28 Baseline",NA,826.3215221,863.3757226,NA,NA,NA
"1075",NA,2,"P28 Baseline",NA,894.0901777,914.9945742,NA,NA,NA
"1076",NA,3,"P28 Baseline",NA,943.9072958,984.0145017,NA,NA,NA
"1077",NA,4,"P28 Baseline",NA,1064.9464133,1104.737481,NA,NA,NA
"1078",NA,5,"P28 Baseline",NA,1128.1771884,1165.1312496,NA,NA,NA
"1079",NA,6,"P28 Baseline",NA,1179.5792646,1210.6106286,NA,NA,NA
"1080",NA,7,"P28 Baseline",NA,1220.2704618,1247.414563,NA,NA,NA
"1081","P28",8,"P28 GemsTablet","GemsTablet",1530.0509532,1565.7704346,6135,-4604.9490468,-4569.2295654
"1082","P28",9,"P28 GemsTablet","GemsTablet",1583.1547332,1623.8291581,6135,-4551.8452668,-4511.1708419
"1083","P28",10,"P28 GemsTablet","GemsTablet",1642.5147181,1662.5351413,6135,-4492.4852819,-4472.4648587
"1084","P28",11,"P28 GemsTablet","GemsTablet",1684.3237776,1720.36032,6135,-4450.6762224,-4414.63968
"1085","P28",12,"P28 GemsTablet","GemsTablet",1772.2961812,1832.5072878,6135,-4362.7038188,-4302.4927122
"1086","P28",13,"P28 GemsTablet","GemsTablet",1874.1827497,1911.4204784,6135,-4260.8172503,-4223.5795216
"1087","P28",14,"P28 GemsTablet","GemsTablet",1928.8381243,1952.76229,6135,-4206.1618757,-4182.23771
"1088","P28",15,"P28 GemsTablet","GemsTablet",1966.2926841,1996.940411,6135,-4168.7073159,-4138.059589
"1089","P28",16,"P28 GemsBasic","GemsBasic",2316.0136392,2376.7084109,6894,-4577.9863608,-4517.2915891
"1090","P28",16,"P28 GemsBasic","GemsBasic",2316.0136392,2376.7084109,7565,-5248.9863608,-5188.2915891
"1091","P28",17,"P28 GemsBasic","GemsBasic",2394.1427079,2426.5922701,6894,-4499.8572921,-4467.4077299
"1092","P28",17,"P28 GemsBasic","GemsBasic",2394.1427079,2426.5922701,7565,-5170.8572921,-5138.4077299
"1093","P28",18,"P28 GemsBasic","GemsBasic",2436.7191828,2479.4623585,6894,-4457.2808172,-4414.5376415
"1094","P28",18,"P28 GemsBasic","GemsBasic",2436.7191828,2479.4623585,7565,-5128.2808172,-5085.5376415
"1095","P28",19,"P28 GemsBasic","GemsBasic",2492.3921148,2522.6728846,6894,-4401.6078852,-4371.3271154
"1096","P28",19,"P28 GemsBasic","GemsBasic",2492.3921148,2522.6728846,7565,-5072.6078852,-5042.3271154
"1097","P28",20,"P28 GemsBasic","GemsBasic",2533.6506433,2562.0293353,6894,-4360.3493567,-4331.9706647
"1098","P28",20,"P28 GemsBasic","GemsBasic",2533.6506433,2562.0293353,7565,-5031.3493567,-5002.9706647
"1099","P28",21,"P28 GemsBasic","GemsBasic",2595.0128102,2641.7602707,6894,-4298.9871898,-4252.2397293
"1100","P28",21,"P28 GemsBasic","GemsBasic",2595.0128102,2641.7602707,7565,-4969.9871898,-4923.2397293
"1101","P28",22,"P28 GemsBasic","GemsBasic",2775.4123083,2817.5548653,6894,-4118.5876917,-4076.4451347
"1102","P28",22,"P28 GemsBasic","GemsBasic",2775.4123083,2817.5548653,7565,-4789.5876917,-4747.4451347
"1103","P28",23,"P28 GemsBasic","GemsBasic",2833.9215455,2875.7475506,6894,-4060.0784545,-4018.2524494
"1104","P28",23,"P28 GemsBasic","GemsBasic",2833.9215455,2875.7475506,7565,-4731.0784545,-4689.2524494
"1105",NA,24,"P28 GemsCued",NA,3064.1546094,3120.2280069,NA,NA,NA
"1106",NA,25,"P28 GemsCued",NA,3140.0647253,3181.7904394,NA,NA,NA
"1107",NA,26,"P28 GemsCued",NA,3195.0539564,3237.3133199,NA,NA,NA
"1108",NA,27,"P28 GemsCued",NA,3245.4882797,3288.8823614,NA,NA,NA
"1109",NA,28,"P28 GemsCued",NA,3308.6870751,3320.0471262,NA,NA,NA
"1110",NA,29,"P28 GemsCued",NA,3359.2035997,3388.2328232,NA,NA,NA
"1111",NA,30,"P28 GemsCued",NA,3421.2830222,3456.1348377,NA,NA,NA
"1112",NA,31,"P28 GemsCued",NA,3485.7149221,3508.1711124,NA,NA,NA
"1113","P28",32,"P28 Tablet","Tablet",3739.4552964,3755.788461,5364,-1624.5447036,-1608.211539
"1114","P28",33,"P28 Tablet","Tablet",3767.7505132,3820.9376729,5364,-1596.2494868,-1543.0623271
"1115","P28",34,"P28 Tablet","Tablet",3830.4974148,3854.204804,5364,-1533.5025852,-1509.795196
"1116","P28",35,"P28 Tablet","Tablet",3864.1647838,3898.8999559,5364,-1499.8352162,-1465.1000441
"1117","P28",36,"P28 Tablet","Tablet",3914.5491658,3939.6246448,5364,-1449.4508342,-1424.3753552
"1118","P28",37,"P28 Tablet","Tablet",3964.4329842,3992.0610755,5364,-1399.5670158,-1371.9389245
"1119","P28",38,"P28 Tablet","Tablet",4004.190157,4036.5060502,5364,-1359.809843,-1327.4939498
"1120","P28",39,"P28 Tablet","Tablet",4051.3380718,4075.5955783,5364,-1312.6619282,-1288.4044217
"1121","P29",0,"P29 Baseline","Baseline",715.561146,776.2564981,4546,-3830.438854,-3769.7435019
"1122","P29",1,"P29 Baseline","Baseline",798.3616336,830.694368099999,4546,-3747.6383664,-3715.3056319
"1123","P29",2,"P29 Baseline","Baseline",852.9835458,896.3942238,4546,-3693.0164542,-3649.6057762
"1124","P29",3,"P29 Baseline","Baseline",908.723556899999,932.430552299998,4546,-3637.2764431,-3613.5694477
"1125","P29",4,"P29 Baseline","Baseline",950.2320389,996.996084799999,4546,-3595.7679611,-3549.0039152
"1126","P29",5,"P29 Baseline","Baseline",1011.510756,1071.7050107,4546,-3534.489244,-3474.2949893
"1127","P29",6,"P29 Baseline","Baseline",1100.0337259,1153.2208876,4546,-3445.9662741,-3392.7791124
"1128","P29",7,"P29 Baseline","Baseline",1164.8160169,1202.0536592,4546,-3381.1839831,-3343.9463408
"1129","P29",8,"P29 GemsBasic","GemsBasic",1620.2773622,1652.7101866,6020,-4399.7226378,-4367.2898134
"1130","P29",9,"P29 GemsBasic","GemsBasic",1672.3634632,1714.606136,6020,-4347.6365368,-4305.393864
"1131","P29",10,"P29 GemsBasic","GemsBasic",1722.3807284,1738.7142391,6020,-4297.6192716,-4281.2857609
"1132","P29",11,"P29 GemsBasic","GemsBasic",1756.9490646,1792.9855576,6020,-4263.0509354,-4227.0144424
"1133","P29",12,"P29 GemsBasic","GemsBasic",1809.6523623,1849.7609704,6020,-4210.3476377,-4170.2390296
"1134","P29",13,"P29 GemsBasic","GemsBasic",1864.808553,1889.8836291,6020,-4155.191447,-4130.1163709
"1135","P29",14,"P29 GemsBasic","GemsBasic",1902.2962819,1931.3257237,6020,-4117.7037181,-4088.6742763
"1136","P29",15,"P29 GemsBasic","GemsBasic",1943.4044945,1984.0791186,6020,-4076.5955055,-4035.9208814
"1137","P29",16,"P29 Tablet","Tablet",2190.2378343,2217.8659063,7080,-4889.7621657,-4862.1340937
"1138","P29",17,"P29 Tablet","Tablet",2231.5630857,2252.4675757,7080,-4848.4369143,-4827.5324243
"1139","P29",18,"P29 Tablet","Tablet",2274.3230005,2285.6510789,7080,-4805.6769995,-4794.3489211
"1140","P29",19,"P29 Tablet","Tablet",2301.5340264,2324.0066416,7080,-4778.4659736,-4755.9933584
"1141","P29",20,"P29 Tablet","Tablet",2338.8383863,2369.4860358,7080,-4741.1616137,-4710.5139642
"1142","P29",21,"P29 Tablet","Tablet",2379.8799648,2421.7056102,7080,-4700.1200352,-4658.2943898
"1143","P29",22,"P29 Tablet","Tablet",2433.9179154,2461.0622136,7080,-4646.0820846,-4618.9377864
"1144","P29",23,"P29 Tablet","Tablet",2470.0713101,2509.8783258,7080,-4609.9286899,-4570.1216742
"1145","P29",24,"P29 GemsTablet","GemsTablet",2730.117981,2750.1216109,5437,-2706.882019,-2686.8783891
"1146","P29",25,"P29 GemsTablet","GemsTablet",2760.0984016,2794.967026,5437,-2676.9015984,-2642.032974
"1147","P29",26,"P29 GemsTablet","GemsTablet",2808.4306582,2843.1825443,5437,-2628.5693418,-2593.8174557
"1148","P29",27,"P29 GemsTablet","GemsTablet",2852.2917533,2895.0517306,5437,-2584.7082467,-2541.9482694
"1149","P29",28,"P29 GemsTablet","GemsTablet",2904.2610886,2960.3345306,5437,-2532.7389114,-2476.6654694
"1150","P29",29,"P29 GemsTablet","GemsTablet",2968.3598682,2998.6231745,5437,-2468.6401318,-2438.3768255
"1151","P29",30,"P29 GemsTablet","GemsTablet",3006.531841,3034.9278737,5437,-2430.468159,-2402.0721263
"1152","P29",31,"P29 GemsTablet","GemsTablet",3047.1057329,3071.3636307,5437,-2389.8942671,-2365.6363693
"1153","P29",32,"P29 GemsCued","GemsCued",3256.8348049,3292.5541994,6554,-3297.1651951,-3261.4458006
"1154","P29",33,"P29 GemsCued","GemsCued",3299.7115764,3328.9744453,6554,-3254.2884236,-3225.0255547
"1155","P29",34,"P29 GemsCued","GemsCued",3340.6529243,3364.5774676,6554,-3213.3470757,-3189.4225324
"1156","P29",35,"P29 GemsCued","GemsCued",3373.0524918,3414.7783457,6554,-3180.9475082,-3139.2216543
"1157","P29",36,"P29 GemsCued","GemsCued",3423.8872418,3460.8747086,6554,-3130.1127582,-3093.1252914
"1158","P29",37,"P29 GemsCued","GemsCued",3469.0997821,3500.1478998,6554,-3084.9002179,-3053.8521002
"1159","P29",38,"P29 GemsCued","GemsCued",3508.2560813,3550.3987764,6554,-3045.7439187,-3003.6012236
"1160","P29",39,"P29 GemsCued","GemsCued",3564.2461575,3601.3002905,6554,-2989.7538425,-2952.6997095
"1161","P30",0,"P30 Baseline","Baseline",688.9257353,728.7168383,22605,-21916.0742647,-21876.2831617
"1162","P30",1,"P30 Baseline","Baseline",747.6185038,789.8780175,22605,-21857.3814962,-21815.1219825
"1163","P30",2,"P30 Baseline","Baseline",799.721279,828.1166745,22605,-21805.278721,-21776.8833255
"1164","P30",3,"P30 Baseline","Baseline",838.1601099,863.2355908,22605,-21766.8398901,-21741.7644092
"1165","P30",4,"P30 Baseline","Baseline",870.6596731,914.0536396,22605,-21734.3403269,-21690.9463604
"1166","P30",5,"P30 Baseline","Baseline",927.0836127,954.7115161,22605,-21677.9163873,-21650.2884839
"1167","P30",6,"P30 Baseline","Baseline",966.8237549,999.2731508,22605,-21638.1762451,-21605.7268492
"1168","P30",7,"P30 Baseline","Baseline",1008.8830826,1037.9125263,22605,-21596.1169174,-21567.0874737
"1169","P30",8,"P30 GemsCued","GemsCued",1388.4672214,1409.3883976,24621,-23232.5327786,-23211.6116024
"1170","P30",9,"P30 GemsCued","GemsCued",1431.160314,1491.3378623,24621,-23189.839686,-23129.6621377
"1171","P30",10,"P30 GemsCued","GemsCued",1509.5564626,1540.6044628,24621,-23111.4435374,-23080.3955372
"1172","P30",11,"P30 GemsCued","GemsCued",1554.0693904,1600.8322511,24621,-23066.9306096,-23020.1677489
"1173","P30",12,"P30 GemsCued","GemsCued",1610.5252473,1652.6512451,24621,-23010.4747527,-22968.3487549
"1174","P30",13,"P30 GemsCued","GemsCued",1667.6164227,1704.8541161,24621,-22953.3835773,-22916.1458839
"1175","P30",14,"P30 GemsCued","GemsCued",1746.8469588,1782.549441,24621,-22874.1530412,-22838.450559
"1176","P30",15,"P30 GemsCued","GemsCued",1790.0736523,1826.1100886,24621,-22830.9263477,-22794.8899114
"1177","P30",16,"P30 GemsTablet","GemsTablet",2118.1224308,2159.9481022,24013,-21894.8775692,-21853.0518978
"1178","P30",17,"P30 GemsTablet","GemsTablet",2167.7560466,2202.6079014,24013,-21845.2439534,-21810.3920986
"1179","P30",18,"P30 GemsTablet","GemsTablet",2210.1155218,2239.3617099,24013,-21802.8844782,-21773.6382901
"1180","P30",19,"P30 GemsTablet","GemsTablet",2259.3654814,2283.0726611,24013,-21753.6345186,-21729.9273389
"1181","P30",20,"P30 GemsTablet","GemsTablet",2297.0701195,2337.1773776,24013,-21715.9298805,-21675.8226224
"1182","P30",21,"P30 GemsTablet","GemsTablet",2345.4024805,2380.1376269,24013,-21667.5975195,-21632.8623731
"1183","P30",22,"P30 GemsTablet","GemsTablet",2386.4939967,2416.774664,24013,-21626.5060033,-21596.225336
"1184","P30",23,"P30 GemsTablet","GemsTablet",2434.626121,2471.7142448,24013,-21578.373879,-21541.2857552
"1185","P30",24,"P30 GemsBasic","GemsBasic",2721.3666745,2748.4771399,25228,-22506.6333255,-22479.5228601
"1186","P30",25,"P30 GemsBasic","GemsBasic",2770.5823759,2807.5369207,25228,-22457.4176241,-22420.4630793
"1187","P30",26,"P30 GemsBasic","GemsBasic",2813.5596712,2837.4838432,25228,-22414.4403288,-22390.5161568
"1188","P30",27,"P30 GemsBasic","GemsBasic",2853.5001033,2895.2256068,25228,-22374.4998967,-22332.7743932
"1189","P30",28,"P30 GemsBasic","GemsBasic",2902.7166186,2945.4764274,25228,-22325.2833814,-22282.5235726
"1190","P30",29,"P30 GemsBasic","GemsBasic",2955.7202756,3016.4149112,25228,-22272.2797244,-22211.5850888
"1191","P30",30,"P30 GemsBasic","GemsBasic",3039.0545502,3095.1284617,25228,-22188.9454498,-22132.8715383
"1192","P30",31,"P30 GemsBasic","GemsBasic",3108.8084724,3149.4829537,25228,-22119.1915276,-22078.5170463
"1193","P30",32,"P30 Tablet","Tablet",3325.6279207,3349.8857996,23303,-19977.3720793,-19953.1142004
"1194","P30",33,"P30 Tablet","Tablet",3357.5435574,3380.0163121,23303,-19945.4564426,-19922.9836879
"1195","P30",34,"P30 Tablet","Tablet",3395.3318073,3415.3520704,23303,-19907.6681927,-19887.6479296
"1196","P30",35,"P30 Tablet","Tablet",3424.6614965,3456.9775915,23303,-19878.3385035,-19846.0224085
"1197","P30",36,"P30 Tablet","Tablet",3464.1014416,3494.7490864,23303,-19838.8985584,-19808.2509136
"1198","P30",37,"P30 Tablet","Tablet",3499.6541602,3552.8412637,23303,-19803.3458398,-19750.1587363
"1199","P30",38,"P30 Tablet","Tablet",3559.1309281,3570.4924341,23303,-19743.8690719,-19732.5075659
"1200","P30",39,"P30 Tablet","Tablet",3583.1385597,3599.4549868,23303,-19719.8614403,-19703.5450132
"1201","P31",0,"P31 Baseline","Baseline",409.688238299999,433.3955901,26809,-26399.3117617,-26375.6044099
"1202","P31",1,"P31 Baseline","Baseline",452.0645144,484.5140328,26809,-26356.9354856,-26324.4859672
"1203","P31",2,"P31 Baseline","Baseline",496.826507799999,523.9707352,26809,-26312.1734922,-26285.0292648
"1204","P31",3,"P31 Baseline","Baseline",538.4520087,559.3565207,26809,-26270.5479913,-26249.6434793
"1205","P31",4,"P31 Baseline","Baseline",577.3080106,617.4153834,26809,-26231.6919894,-26191.5846166
"1206","P31",5,"P31 Baseline","Baseline",628.826938599999,669.501507,26809,-26180.1730614,-26139.498493
"1207","P31",6,"P31 Baseline","Baseline",683.9494028,727.343411,26809,-26125.0505972,-26081.656589
"1208","P31",7,"P31 Baseline","Baseline",745.0112848,775.658982299999,26809,-26063.9887152,-26033.3410177
"1209","P31",8,"P31 Tablet","Tablet",1122.7940659,1164.519588,28337,-27214.2059341,-27172.480412
"1210","P31",9,"P31 Tablet","Tablet",1192.3812285,1216.3055811,28337,-27144.6187715,-27120.6944189
"1211","P31",10,"P31 Tablet","Tablet",1225.7149522,1254.9612889,28337,-27111.2850478,-27082.0387111
"1212","P31",11,"P31 Tablet","Tablet",1263.5365875,1306.2965918,28337,-27073.4634125,-27030.7034082
"1213","P31",12,"P31 Tablet","Tablet",1325.8831126,1361.9195655,28337,-27011.1168874,-26975.0804345
"1214","P31",13,"P31 Tablet","Tablet",1385.4935978,1445.6876743,28337,-26951.5064022,-26891.3123257
"1215","P31",14,"P31 Tablet","Tablet",1467.9437115,1509.7860035,28337,-26869.0562885,-26827.2139965
"1216","P31",15,"P31 Tablet","Tablet",1526.1859973,1563.4244268,28337,-26810.8140027,-26773.5755732
"1217","P31",16,"P31 GemsBasic","GemsBasic",1935.6840839,1975.4910636,29783,-27847.3159161,-27807.5089364
"1218","P31",17,"P31 GemsBasic","GemsBasic",1992.7087871,2004.0700079,29783,-27790.2912129,-27778.9299921
"1219","P31",18,"P31 GemsBasic","GemsBasic",2021.4209471,2049.7996692,29783,-27761.5790529,-27733.2003308
"1220","P31",19,"P31 GemsBasic","GemsBasic",2061.7451005,2086.0030355,29783,-27721.2548995,-27696.9969645
"1221","P31",20,"P31 GemsBasic","GemsBasic",2102.2695095,2132.5501882,29783,-27680.7304905,-27650.4498118
"1222","P31",21,"P31 GemsBasic","GemsBasic",2154.6225345,2186.9553198,29783,-27628.3774655,-27596.0446802
"1223","P31",22,"P31 GemsBasic","GemsBasic",2207.8765254,2227.8967686,29783,-27575.1234746,-27555.1032314
"1224","P31",23,"P31 GemsBasic","GemsBasic",2248.1840053,2270.6568223,29783,-27534.8159947,-27512.3431777
"1225","P31",24,"P31 GemsCued","GemsCued",2762.8219521,2797.5593081,27515,-24752.1780479,-24717.4406919
"1226","P31",25,"P31 GemsCued","GemsCued",2822.6659623,2859.6200786,27515,-24692.3340377,-24655.3799214
"1227","P31",26,"P31 GemsCued","GemsCued",2866.5775149,2894.2050306,27515,-24648.4224851,-24620.7949694
"1228","P31",27,"P31 GemsCued","GemsCued",2902.4973727,2963.2087031,27515,-24612.5026273,-24551.7912969
"1229","P31",28,"P31 GemsCued","GemsCued",2990.102216,3019.1316529,27515,-24524.897784,-24495.8683471
"1230","P31",29,"P31 GemsCued","GemsCued",3035.7651561,3072.8194045,27515,-24479.2348439,-24442.1805955
"1231","P31",30,"P31 GemsCued","GemsCued",3096.4767909,3112.8099136,27515,-24418.5232091,-24402.1900864
"1232","P31",31,"P31 GemsCued","GemsCued",3126.607109,3168.7499234,27515,-24388.392891,-24346.2500766
"1233","P31",32,"P31 GemsTablet","GemsTablet",3385.085588,3441.1595325,29156,-25770.914412,-25714.8404675
"1234","P31",33,"P31 GemsTablet","GemsTablet",3465.3335942,3518.5207509,29156,-25690.6664058,-25637.4792491
